topic_family,date_utc,rows_total,body_removed_count,body_deleted_count,author_deleted_count,automod_author_count,stickied_count,bot_name_heuristic_count,authors_distinct_count,authors_body_removed_count,authors_body_deleted_count,authors_author_deleted_count,authors_automod_count,authors_bot_name_heuristic_count,date,days_from_event,body_removed_rate_pct,body_deleted_rate_pct,author_deleted_rate_pct,automod_author_rate_pct,stickied_rate_pct,bot_name_heuristic_rate_pct,body_removed_rate_by_authors_pct,body_deleted_rate_by_authors_pct,author_deleted_rate_by_authors_pct,automod_author_rate_by_authors_pct,bot_name_heuristic_rate_by_authors_pct
lifestyle,2022-12-02,10525,66,288,415,58,37,101,5506,1,1,1,1,29,2022-12-02,2,0.6270783847980997,2.736342042755344,3.9429928741092635,0.5510688836104514,0.3515439429928741,0.9596199524940616,0.018162005085361425,0.018162005085361425,0.018162005085361425,0.018162005085361425,0.5266981474754813
lifestyle,2022-12-03,9604,63,247,361,70,37,67,5075,1,1,1,1,24,2022-12-03,3,0.6559766763848397,2.571845064556435,3.758850478967097,0.7288629737609329,0.385256143273636,0.6976259891711787,0.019704433497536946,0.019704433497536946,0.019704433497536946,0.019704433497536946,0.4729064039408867
lifestyle,2022-12-04,10315,77,299,431,75,54,70,5319,1,1,1,1,20,2022-12-04,4,0.746485700436258,2.898691226369365,4.178380998545807,0.7270964614638876,0.523509452253999,0.6786233640329618,0.018800526414739612,0.018800526414739612,0.018800526414739612,0.018800526414739612,0.37601052829479226
lifestyle,2022-12-05,10057,86,285,432,77,70,91,5077,1,1,1,1,16,2022-12-05,5,0.8551257830366908,2.833847071691359,4.295515561300586,0.7656358755095953,0.696032614099632,0.9048423983295217,0.019696671262556628,0.019696671262556628,0.019696671262556628,0.019696671262556628,0.31514674020090605
lifestyle,2022-12-06,9083,70,273,409,48,57,69,4507,1,1,1,1,22,2022-12-06,6,0.7706704833204888,3.0056148849499063,4.502917538258284,0.5284597599911923,0.6275459649895408,0.759660904987339,0.022187708009762594,0.022187708009762594,0.022187708009762594,0.022187708009762594,0.48812957621477704
lifestyle,2022-12-07,9000,65,198,336,71,59,117,4645,1,1,1,1,23,2022-12-07,7,0.7222222222222222,2.1999999999999997,3.733333333333334,0.788888888888889,0.6555555555555556,1.3,0.021528525296017224,0.021528525296017224,0.021528525296017224,0.021528525296017224,0.49515608180839615
lifestyle,2022-12-08,10463,76,210,347,60,37,100,5537,1,1,1,1,22,2022-12-08,8,0.72636911019784,2.0070725413361368,3.3164484373506644,0.5734492975246105,0.35362706680684314,0.9557488292076843,0.018060321473722232,0.018060321473722232,0.018060321473722232,0.018060321473722232,0.3973270724218891
lifestyle,2022-12-09,9648,51,221,358,75,60,99,4838,1,1,1,1,15,2022-12-09,9,0.5286069651741294,2.290630182421227,3.7106135986732998,0.777363184079602,0.6218905472636816,1.0261194029850746,0.02066969822240595,0.02066969822240595,0.02066969822240595,0.02066969822240595,0.3100454733360893
lifestyle,2022-12-10,8462,93,262,385,68,39,48,4633,1,1,1,1,20,2022-12-10,10,1.09903096194753,3.096194753013472,4.54975183171827,0.8035925313164737,0.4608839517844481,0.5672417868116284,0.02158428663932657,0.02158428663932657,0.02158428663932657,0.02158428663932657,0.43168573278653144
lifestyle,2022-12-11,9551,99,243,401,78,42,61,5112,1,1,1,1,23,2022-12-11,11,1.0365406763689666,2.544236205632918,4.19851324468642,0.8166684116846403,0.43974452936865244,0.6386765783687572,0.019561815336463225,0.019561815336463225,0.019561815336463225,0.019561815336463225,0.44992175273865415
lifestyle,2022-12-12,11068,67,312,440,79,63,102,5531,1,1,1,1,27,2022-12-12,12,0.6053487531622697,2.81893747741236,3.9754246476328152,0.7137694253704373,0.5692085290928804,0.9215757137694254,0.01807991321641656,0.01807991321641656,0.01807991321641656,0.01807991321641656,0.48815765684324713
lifestyle,2022-12-13,9387,115,241,428,67,63,69,4977,1,1,1,1,19,2022-12-13,13,1.2250985405347823,2.567380419729413,4.559497176946841,0.7137530627463513,0.6711409395973155,0.7350591243208693,0.020092425155716295,0.020092425155716295,0.020092425155716295,0.020092425155716295,0.3817560779586096
lifestyle,2022-12-14,8800,94,267,403,68,43,71,4476,1,1,1,1,11,2022-12-14,14,1.0681818181818181,3.034090909090909,4.579545454545455,0.7727272727272727,0.48863636363636365,0.8068181818181818,0.022341376228775692,0.022341376228775692,0.022341376228775692,0.022341376228775692,0.24575513851653263
lifestyle,2022-12-15,8197,92,184,330,71,38,47,4129,1,1,1,1,17,2022-12-15,15,1.1223618396974504,2.244723679394901,4.025863120653898,0.8661705502012932,0.4635842381359034,0.5733805050628278,0.02421893921046258,0.02421893921046258,0.02421893921046258,0.02421893921046258,0.41172196657786386
lifestyle,2022-12-16,8483,80,207,380,71,62,53,4486,1,1,1,1,14,2022-12-16,16,0.9430625957797948,2.4401744665802196,4.479547329954025,0.8369680537545678,0.730873511729341,0.6247789697041141,0.02229157378510923,0.02229157378510923,0.02229157378510923,0.02229157378510923,0.3120820329915292
lifestyle,2022-12-17,8089,102,233,426,66,48,60,4285,1,1,1,1,19,2022-12-17,17,1.260971689949314,2.8804549388057854,5.266411175670664,0.8159228582024972,0.5933984423290889,0.7417480529113611,0.023337222870478413,0.023337222870478413,0.023337222870478413,0.023337222870478413,0.44340723453908987
lifestyle,2022-12-18,8319,59,215,308,72,45,47,4422,1,1,1,1,19,2022-12-18,18,0.7092198581560284,2.5844452458228155,3.702368073085707,0.865488640461594,0.5409304002884963,0.5649717514124294,0.022614201718679332,0.022614201718679332,0.022614201718679332,0.022614201718679332,0.4296698326549073
lifestyle,2022-12-19,9069,71,212,330,62,61,57,4609,1,1,1,1,14,2022-12-19,19,0.7828867570845739,2.337633697210277,3.6387694343367514,0.6836475906935715,0.6726210166501269,0.628514720476348,0.021696680407897594,0.021696680407897594,0.021696680407897594,0.021696680407897594,0.3037535257105663
lifestyle,2022-12-20,9900,56,259,377,67,49,50,4773,1,1,1,1,20,2022-12-20,20,0.5656565656565656,2.616161616161616,3.8080808080808084,0.6767676767676768,0.4949494949494949,0.5050505050505051,0.020951183741881416,0.020951183741881416,0.020951183741881416,0.020951183741881416,0.41902367483762837
lifestyle,2022-12-21,9941,107,236,397,68,60,68,5158,1,1,1,1,21,2022-12-21,21,1.0763504677597826,2.3740066391711094,3.9935620158937737,0.6840358112865909,0.6035610099587567,0.6840358112865909,0.019387359441644048,0.019387359441644048,0.019387359441644048,0.019387359441644048,0.40713454827452494
lifestyle,2022-12-22,10193,180,246,489,55,62,66,5325,1,1,1,1,25,2022-12-22,22,1.7659177867163738,2.4134209751790445,4.797409987246149,0.5395859903855587,0.6082605709800843,0.6475031884626704,0.018779342723004695,0.018779342723004695,0.018779342723004695,0.018779342723004695,0.4694835680751174
lifestyle,2022-12-23,8862,52,234,352,73,55,55,4580,1,1,1,1,16,2022-12-23,23,0.5867749943579328,2.640487474610697,3.9720153464229293,0.8237418190024826,0.6206273978785828,0.6206273978785828,0.021834061135371178,0.021834061135371178,0.021834061135371178,0.021834061135371178,0.34934497816593885
lifestyle,2022-12-24,8379,81,204,354,65,43,54,4527,1,1,1,1,16,2022-12-24,24,0.966702470461869,2.434658073755818,4.22484783387039,0.7757488960496479,0.513187731232844,0.644468313641246,0.02208968411751712,0.02208968411751712,0.02208968411751712,0.02208968411751712,0.3534349458802739
lifestyle,2022-12-25,7664,46,203,300,62,30,34,4152,1,1,1,1,15,2022-12-25,25,0.6002087682672234,2.6487473903966596,3.914405010438413,0.8089770354906054,0.3914405010438413,0.44363256784968685,0.024084778420038536,0.024084778420038536,0.024084778420038536,0.024084778420038536,0.36127167630057805
lifestyle,2022-12-26,8381,71,173,310,76,33,65,4507,1,1,1,1,16,2022-12-26,26,0.8471542775325139,2.0641928170862665,3.698842620212385,0.9068130294714235,0.3937477627968023,0.7755637752058226,0.022187708009762594,0.022187708009762594,0.022187708009762594,0.022187708009762594,0.3550033281562015
lifestyle,2022-12-27,9644,95,234,392,80,43,103,4937,1,1,1,1,20,2022-12-27,27,0.9850684363334716,2.426379095810867,4.064703442554957,0.829531314807134,0.4458730817088345,1.068021567814185,0.0202552157180474,0.0202552157180474,0.0202552157180474,0.0202552157180474,0.4051043143609479
lifestyle,2022-12-28,10699,75,247,367,81,40,81,5448,1,1,1,1,28,2022-12-28,28,0.7010000934666791,2.3086269744835968,3.4302271240302837,0.7570801009440135,0.3738667165155622,0.7570801009440135,0.018355359765051395,0.018355359765051395,0.018355359765051395,0.018355359765051395,0.5139500734214391
lifestyle,2022-12-29,10420,76,205,327,76,35,46,5367,1,1,1,1,17,2022-12-29,29,0.72936660268714,1.9673704414587334,3.138195777351248,0.72936660268714,0.33589251439539347,0.4414587332053743,0.018632383081796162,0.018632383081796162,0.018632383081796162,0.018632383081796162,0.31675051239053476
lifestyle,2022-12-30,10712,74,293,411,80,31,74,5286,1,1,1,1,26,2022-12-30,30,0.6908140403286034,2.735250186706497,3.836818521284541,0.7468259895444361,0.289395070948469,0.6908140403286034,0.018917896329928113,0.018917896329928113,0.018917896329928113,0.018917896329928113,0.4918653045781309
lifestyle,2022-12-31,8803,49,200,287,55,16,36,4705,1,1,1,1,12,2022-12-31,31,0.5566284221288197,2.2719527433829376,3.260252186754516,0.6247870044303079,0.18175621947063503,0.40895149380892876,0.021253985122210415,0.021253985122210415,0.021253985122210415,0.021253985122210415,0.255047821466525
lifestyle,2023-01-01,8891,73,234,390,74,47,56,4669,1,1,1,1,17,2023-01-01,32,0.8210549994376336,2.6318749297041952,4.386458216173659,0.8323023281970533,0.528624451692723,0.6298504105274997,0.021417862497322766,0.021417862497322766,0.021417862497322766,0.021417862497322766,0.36410366245448705
lifestyle,2023-01-02,10957,123,359,627,69,38,73,5350,1,1,1,1,22,2023-01-02,33,1.1225700465455875,3.2764442821940314,5.722369261659213,0.6297344163548417,0.34681025828237655,0.6662407593319339,0.018691588785046728,0.018691588785046728,0.018691588785046728,0.018691588785046728,0.411214953271028
lifestyle,2023-01-03,9835,92,291,497,61,54,47,4974,1,1,1,1,21,2023-01-03,34,0.9354346720894764,2.9588205388917133,5.05338078291815,0.6202338586680224,0.5490594814438231,0.47788510421962377,0.02010454362685967,0.02010454362685967,0.02010454362685967,0.02010454362685967,0.4221954161640531
lifestyle,2023-01-04,10429,68,305,484,89,42,84,5288,1,1,1,1,23,2023-01-04,35,0.6520279988493624,2.924537347780228,4.640905168280756,0.8533895867293124,0.40272317575990024,0.8054463515198005,0.018910741301059002,0.018910741301059002,0.018910741301059002,0.018910741301059002,0.434947049924357
lifestyle,2023-01-05,10822,77,369,553,67,47,97,5618,1,1,1,1,20,2023-01-05,36,0.7115135834411385,3.4097209388283125,5.109961190168176,0.6191092219552763,0.434300498983552,0.8963223064128627,0.0177999288002848,0.0177999288002848,0.0177999288002848,0.0177999288002848,0.355998576005696
lifestyle,2023-01-06,10313,61,300,460,64,60,60,5518,1,1,1,1,22,2023-01-06,37,0.5914864733831087,2.9089498690972557,4.460389799282459,0.6205759720740812,0.5817899738194512,0.5817899738194512,0.01812250815512867,0.01812250815512867,0.01812250815512867,0.01812250815512867,0.3986951794128307
lifestyle,2023-01-07,9345,78,295,500,74,39,27,4848,1,1,1,1,14,2023-01-07,38,0.8346709470304976,3.156768325307651,5.350454788657036,0.7918673087212413,0.4173354735152488,0.28892455858747995,0.020627062706270627,0.020627062706270627,0.020627062706270627,0.020627062706270627,0.2887788778877888
lifestyle,2023-01-08,9877,69,253,479,72,68,17,4975,1,1,1,1,13,2023-01-08,39,0.6985926900880834,2.5615065303229727,4.849650703654955,0.7289662853093045,0.6884681583476765,0.17211703958691912,0.020100502512562814,0.020100502512562814,0.020100502512562814,0.020100502512562814,0.26130653266331655
lifestyle,2023-01-09,10569,114,319,553,72,41,59,5493,1,1,1,1,29,2023-01-09,40,1.0786261708770934,3.0182609518402876,5.23228309206169,0.6812375816065853,0.38792695619263884,0.5582363515942852,0.01820498816675769,0.01820498816675769,0.01820498816675769,0.01820498816675769,0.5279446568359731
lifestyle,2023-01-10,13194,101,366,647,77,41,39,6659,1,1,1,1,25,2023-01-10,41,0.7654994694558133,2.7739881764438383,4.903744126117933,0.5835986054267092,0.3107473093830529,0.29558890404729427,0.01501726986033939,0.01501726986033939,0.01501726986033939,0.01501726986033939,0.37543174650848476
lifestyle,2023-01-11,11642,133,356,653,76,43,48,5713,1,1,1,1,21,2023-01-11,42,1.1424153925442364,3.0578938326747984,5.609001889709672,0.6528087957395636,0.369352344957911,0.4123002920460402,0.017503938386136883,0.017503938386136883,0.017503938386136883,0.017503938386136883,0.3675827061088745
lifestyle,2023-01-12,10103,98,314,530,90,45,22,4855,1,1,1,1,16,2023-01-12,43,0.9700089082450757,3.1079877264178957,5.245966544590716,0.8908245075720084,0.4454122537860042,0.21775710185093533,0.02059732234809475,0.02059732234809475,0.02059732234809475,0.02059732234809475,0.329557157569516
lifestyle,2023-01-13,10237,73,266,491,66,50,67,5072,1,1,1,1,26,2023-01-13,44,0.7130995408811175,2.5984175051284555,4.796327048940119,0.6447201328514213,0.4884243430692586,0.6544886197128065,0.01971608832807571,0.01971608832807571,0.01971608832807571,0.01971608832807571,0.5126182965299685
lifestyle,2023-01-14,9068,64,221,395,74,41,33,4608,1,1,1,1,24,2023-01-14,45,0.7057785619761799,2.4371415968239964,4.355977062196736,0.8160564622849581,0.4521393912659903,0.3639170710189678,0.021701388888888888,0.021701388888888888,0.021701388888888888,0.021701388888888888,0.5208333333333333
lifestyle,2023-01-15,11942,86,300,527,81,47,34,6092,1,1,1,1,21,2023-01-15,46,0.7201473789984927,2.5121420197621838,4.4129961480489035,0.6782783453357897,0.3935689164294088,0.28470942890638085,0.016414970453053183,0.016414970453053183,0.016414970453053183,0.016414970453053183,0.3447143795141169
lifestyle,2023-01-16,11522,85,357,553,87,63,42,5731,1,1,1,1,16,2023-01-16,47,0.7377191459816004,3.0984204131227218,4.79951397326853,0.7550772435341087,0.5467800729040098,0.3645200486026731,0.017448961786773687,0.017448961786773687,0.017448961786773687,0.017448961786773687,0.279183388588379
lifestyle,2023-01-17,11414,89,256,469,91,56,28,5617,1,1,1,1,17,2023-01-17,48,0.7797441738216225,2.2428596460487125,4.1089889609251795,0.7972665148063782,0.49062554757315574,0.24531277378657787,0.01780309773900659,0.01780309773900659,0.01780309773900659,0.01780309773900659,0.302652661563112
lifestyle,2023-01-18,10711,58,239,399,79,50,46,5245,1,1,1,1,23,2023-01-18,49,0.5414993931472318,2.231350947623938,3.725142376995612,0.7375595182522641,0.4668098216786481,0.42946503594435625,0.019065776930409912,0.019065776930409912,0.019065776930409912,0.019065776930409912,0.43851286939942796
lifestyle,2023-01-19,10545,95,345,553,74,80,34,5172,1,1,1,1,27,2023-01-19,50,0.9009009009009009,3.2716927453769555,5.244191559981034,0.7017543859649122,0.7586533902323376,0.3224276908487435,0.019334880123743233,0.019334880123743233,0.019334880123743233,0.019334880123743233,0.5220417633410672
lifestyle,2023-01-20,12974,141,383,657,70,70,44,6283,1,1,1,1,17,2023-01-20,51,1.0867889625404656,2.952057962078002,5.0639741020502544,0.5395406197009404,0.5395406197009404,0.3391398180977339,0.01591596371160274,0.01591596371160274,0.01591596371160274,0.01591596371160274,0.27057138309724654
lifestyle,2023-01-21,9502,90,259,475,82,39,26,4684,1,1,1,1,15,2023-01-21,52,0.9471690170490423,2.7257419490633548,4.998947589981056,0.862976215533572,0.4104399073879183,0.27362660492527885,0.02134927412467976,0.02134927412467976,0.02134927412467976,0.02134927412467976,0.32023911187019644
lifestyle,2023-01-22,10085,102,292,480,89,38,21,5064,1,1,1,1,15,2023-01-22,53,1.0114030738720872,2.8953891918691124,4.759543877045116,0.8824987605354486,0.3767972235994051,0.20823004462072384,0.019747235387045814,0.019747235387045814,0.019747235387045814,0.019747235387045814,0.2962085308056872
lifestyle,2023-01-23,10289,112,253,466,78,52,35,5266,1,1,1,1,17,2023-01-23,54,1.08854116046263,2.458936728545048,4.529108756924871,0.7580911653221887,0.5053941102147925,0.34016911264457184,0.0189897455374098,0.0189897455374098,0.0189897455374098,0.0189897455374098,0.3228256741359666
lifestyle,2023-01-24,10462,92,255,462,62,58,32,5361,1,2,1,1,23,2023-01-24,55,0.87937296883961,2.437392467979354,4.415981647868477,0.5926209137832155,0.5543873064423628,0.3058688587268209,0.018653236336504384,0.03730647267300877,0.018653236336504384,0.018653236336504384,0.4290244357396008
lifestyle,2023-01-25,10657,79,255,445,60,40,58,5434,1,1,1,1,25,2023-01-25,56,0.7412968002252042,2.392793469081355,4.175659191141973,0.5630102280191424,0.3753401520127616,0.5442432204185043,0.01840264998159735,0.01840264998159735,0.01840264998159735,0.01840264998159735,0.4600662495399337
lifestyle,2023-01-26,10635,96,249,431,78,69,45,5546,1,1,1,1,27,2023-01-26,57,0.9026798307475317,2.3413258110014104,4.052656323460273,0.7334273624823695,0.6488011283497884,0.4231311706629055,0.018031013342949875,0.018031013342949875,0.018031013342949875,0.018031013342949875,0.48683736025964663
lifestyle,2023-01-27,9582,83,253,390,68,51,45,5126,1,1,1,1,19,2023-01-27,58,0.8662074723439782,2.640367355458151,4.0701314965560424,0.709663953245669,0.5322479649342517,0.469630557294928,0.019508388607101055,0.019508388607101055,0.019508388607101055,0.019508388607101055,0.37065938353492
lifestyle,2023-01-28,8443,62,209,333,76,31,25,4416,1,1,1,1,16,2023-01-28,59,0.7343361364443918,2.4754234276915787,3.9440957005803625,0.9001539737060287,0.3671680682221959,0.2961032808243515,0.022644927536231884,0.022644927536231884,0.022644927536231884,0.022644927536231884,0.36231884057971014
lifestyle,2023-01-29,10343,78,235,371,82,44,29,5524,1,1,1,1,23,2023-01-29,60,0.7541332302040027,2.2720680653582135,3.5869670308421155,0.7928067291888232,0.4254084888330271,0.28038286763994974,0.018102824040550324,0.018102824040550324,0.018102824040550324,0.018102824040550324,0.4163649529326575
lifestyle,2023-01-30,10544,92,215,385,85,54,45,5517,1,1,1,1,20,2023-01-30,61,0.8725341426403642,2.03907435508346,3.651365705614568,0.8061456752655538,0.5121396054628224,0.426783004552352,0.018125793003443903,0.018125793003443903,0.018125793003443903,0.018125793003443903,0.36251586006887804
lifestyle,2023-01-31,10861,137,291,524,73,38,22,5692,1,1,1,1,18,2023-01-31,62,1.2613939784550225,2.679311297302274,4.824601786207531,0.672129638154866,0.34987570205321794,0.2025596169781788,0.017568517217146872,0.017568517217146872,0.017568517217146872,0.017568517217146872,0.31623330990864373
lifestyle,2023-02-01,12324,128,307,533,79,47,52,6293,1,1,1,1,24,2023-02-01,63,1.03862382343395,2.4910743265173645,4.324894514767933,0.641025641025641,0.3813696851671535,0.42194092827004215,0.01589067217543302,0.01589067217543302,0.01589067217543302,0.01589067217543302,0.38137613221039246
lifestyle,2023-02-02,9286,114,222,435,65,34,36,4660,1,1,1,1,22,2023-02-02,64,1.2276545337066551,2.390695670902434,4.6844712470385526,0.6999784622011631,0.3661425802283007,0.38768037906525954,0.02145922746781116,0.02145922746781116,0.02145922746781116,0.02145922746781116,0.4721030042918455
lifestyle,2023-02-03,9745,68,258,400,64,42,47,4953,1,1,1,1,15,2023-02-03,65,0.6977937403796819,2.647511544381734,4.104669061056952,0.6567470497691124,0.43099025141097996,0.4822986146741919,0.02018978396931153,0.02018978396931153,0.02018978396931153,0.02018978396931153,0.30284675953967294
lifestyle,2023-02-04,9192,82,279,435,73,27,37,4834,1,1,1,1,17,2023-02-04,66,0.8920800696257616,3.035248041775457,4.7323759791122715,0.7941688424717146,0.29373368146214096,0.40252393385552654,0.02068680182043856,0.02068680182043856,0.02068680182043856,0.02068680182043856,0.3516756309474555
lifestyle,2023-02-05,9190,95,278,446,76,47,45,4772,1,1,1,1,19,2023-02-05,67,1.0337323177366704,3.0250272034820456,4.85310119695321,0.8269858541893361,0.5114254624591948,0.48966267682263326,0.020955574182732608,0.020955574182732608,0.020955574182732608,0.020955574182732608,0.39815590947191953
lifestyle,2023-02-06,10822,121,266,498,77,59,73,5462,1,1,1,1,27,2023-02-06,68,1.118092773978932,2.457956015523933,4.601737201995934,0.7115135834411385,0.5451857327665866,0.6745518388467936,0.01830831197363603,0.01830831197363603,0.01830831197363603,0.01830831197363603,0.49432442328817283
lifestyle,2023-02-07,9959,71,242,397,70,68,46,5312,1,1,1,1,25,2023-02-07,69,0.712922984235365,2.4299628476754696,3.9863440104428154,0.7028818154433176,0.6827994778592228,0.4618937644341801,0.01882530120481928,0.01882530120481928,0.01882530120481928,0.01882530120481928,0.47063253012048195
lifestyle,2023-02-08,9445,72,234,374,88,45,57,4959,1,1,1,1,16,2023-02-08,70,0.7623080995235575,2.4775013234515617,3.9597670725251457,0.9317098994176813,0.4764425622022234,0.6034939121228163,0.02016535591853196,0.02016535591853196,0.02016535591853196,0.02016535591853196,0.3226456946965114
lifestyle,2023-02-09,10622,106,290,504,68,59,32,5307,1,1,1,1,23,2023-02-09,71,0.9979288269629072,2.73018263980418,4.7448691395217475,0.6401807569196009,0.5554509508567125,0.30126153266804745,0.01884303749764462,0.01884303749764462,0.01884303749764462,0.01884303749764462,0.4333898624458263
lifestyle,2023-02-10,9411,108,233,418,51,50,60,4986,1,1,1,1,22,2023-02-10,72,1.1475932419509085,2.475826160875571,4.441610880884072,0.5419190309212624,0.5312931675698651,0.637551801083838,0.02005615724027276,0.02005615724027276,0.02005615724027276,0.02005615724027276,0.4412354592860008
lifestyle,2023-02-11,9632,103,389,542,55,43,26,4839,1,1,1,1,16,2023-02-11,73,1.0693521594684385,4.038621262458472,5.627076411960133,0.5710132890365449,0.4464285714285714,0.2699335548172757,0.020665426741062205,0.020665426741062205,0.020665426741062205,0.020665426741062205,0.3306468278569953
lifestyle,2023-02-12,8235,83,185,337,58,56,18,4194,1,1,1,1,15,2023-02-12,74,1.00789313904068,2.2465088038858534,4.092289010321797,0.7043108682452945,0.6800242865816636,0.2185792349726776,0.02384358607534573,0.02384358607534573,0.02384358607534573,0.02384358607534573,0.35765379113018597
lifestyle,2023-02-13,9328,116,261,456,76,54,57,4871,1,1,1,1,20,2023-02-13,75,1.2435677530017153,2.7980274442538593,4.888507718696398,0.8147512864493996,0.5789022298456261,0.6110634648370498,0.020529665366454525,0.020529665366454525,0.020529665366454525,0.020529665366454525,0.41059330732909055
lifestyle,2023-02-14,9725,99,256,417,82,48,19,5247,1,1,1,1,13,2023-02-14,76,1.0179948586118253,2.6323907455012856,4.287917737789202,0.8431876606683806,0.493573264781491,0.19537275064267354,0.01905850962454736,0.01905850962454736,0.01905850962454736,0.01905850962454736,0.24776062511911567
lifestyle,2023-02-15,8324,66,203,357,67,40,57,4634,1,1,1,1,18,2023-02-15,77,0.7928880345987506,2.438731379144642,4.28880345987506,0.8049014896684286,0.4805382027871216,0.6847669389716483,0.02157962883038412,0.02157962883038412,0.02157962883038412,0.02157962883038412,0.38843331894691413
lifestyle,2023-02-16,10323,100,264,431,72,45,17,5421,1,1,1,1,16,2023-02-16,78,0.9687106461300009,2.557396105783203,4.175142884820304,0.6974716652136007,0.4359197907585004,0.16468080984210015,0.018446781036709093,0.018446781036709093,0.018446781036709093,0.018446781036709093,0.2951484965873455
lifestyle,2023-02-17,9914,121,290,471,71,47,59,5056,1,1,1,1,15,2023-02-17,79,1.2204962679039744,2.925156344563244,4.750857373411337,0.7161589671172081,0.47407706273956024,0.5951180149283841,0.01977848101265823,0.01977848101265823,0.01977848101265823,0.01977848101265823,0.29667721518987344
lifestyle,2023-02-18,9567,66,300,459,63,40,33,4906,1,1,1,1,17,2023-02-18,80,0.6898714330511132,3.135779241141424,4.797742238946378,0.658513640639699,0.41810389881885646,0.3449357165255566,0.020383204239706482,0.020383204239706482,0.020383204239706482,0.020383204239706482,0.3465144720750102
lifestyle,2023-02-19,9783,102,211,390,79,48,25,4946,1,1,1,1,18,2023-02-19,81,1.0426249616682,2.1568026167842174,3.9865072063784117,0.8075232546253706,0.4906470407850353,0.2555453337422059,0.020218358269308533,0.020218358269308533,0.020218358269308533,0.020218358269308533,0.3639304488475536
lifestyle,2023-02-20,9909,125,238,434,77,45,58,5050,1,1,1,1,19,2023-02-20,82,1.2614794631143404,2.4018568977697043,4.3798566959329905,0.7770713492784337,0.4541326067211626,0.5853264708850541,0.019801980198019802,0.019801980198019802,0.019801980198019802,0.019801980198019802,0.37623762376237624
lifestyle,2023-02-21,9610,90,252,404,73,57,14,5030,1,1,1,1,13,2023-02-21,83,0.9365244536940687,2.6222684703433923,4.203954214360041,0.7596253902185224,0.5931321540062434,0.14568158168574402,0.019880715705765408,0.019880715705765408,0.019880715705765408,0.019880715705765408,0.25844930417495027
lifestyle,2023-02-22,10158,102,226,381,86,60,57,5334,1,1,1,1,17,2023-02-22,84,1.004134672179563,2.224847410907659,3.750738334317779,0.8466233510533571,0.5906674542232723,0.5611340815121088,0.018747656542932135,0.018747656542932135,0.018747656542932135,0.018747656542932135,0.31871016122984624
lifestyle,2023-02-23,10280,133,188,381,69,58,27,5080,1,1,1,1,20,2023-02-23,85,1.2937743190661477,1.8287937743190663,3.7062256809338523,0.6712062256809338,0.5642023346303502,0.26264591439688717,0.01968503937007874,0.01968503937007874,0.01968503937007874,0.01968503937007874,0.39370078740157477
lifestyle,2023-02-24,9150,58,228,366,73,52,51,4623,1,1,1,1,16,2023-02-24,86,0.6338797814207651,2.4918032786885247,4.0,0.7978142076502732,0.5683060109289617,0.5573770491803279,0.021630975556997622,0.021630975556997622,0.021630975556997622,0.021630975556997622,0.34609560891196195
lifestyle,2023-02-25,9788,80,217,412,80,63,30,5149,1,1,1,1,19,2023-02-25,87,0.8173273395995097,2.2170004086636697,4.209235798937475,0.8173273395995097,0.6436452799346138,0.3064977523498161,0.019421246844047387,0.019421246844047387,0.019421246844047387,0.019421246844047387,0.36900369003690037
lifestyle,2023-02-26,11196,91,280,430,84,53,19,5682,1,1,1,1,14,2023-02-26,88,0.8127902822436586,2.500893176134334,3.8406573776348694,0.7502679528403001,0.47338335119685604,0.1697034655234012,0.017599436818021823,0.017599436818021823,0.017599436818021823,0.017599436818021823,0.24639211545230555
lifestyle,2023-02-27,10862,136,303,490,79,59,94,5416,1,1,1,1,25,2023-02-27,89,1.2520714417234395,2.7895415208985455,4.511139753268275,0.7273062051187626,0.5431780519241391,0.8654023200147302,0.01846381093057607,0.01846381093057607,0.01846381093057607,0.01846381093057607,0.4615952732644018
lifestyle,2023-02-28,10516,91,248,367,86,37,42,5445,1,1,1,1,28,2023-02-28,90,0.8653480410802586,2.3583111449220233,3.489920121719285,0.8178014454165081,0.3518448079117535,0.399391403575504,0.018365472910927456,0.018365472910927456,0.018365472910927456,0.018365472910927456,0.5142332415059687
lifestyle,2023-03-01,11367,146,414,667,64,47,55,5683,1,1,1,1,23,2023-03-01,91,1.2844198117357262,3.642121931908155,5.867863112518695,0.5630333421307293,0.41347761062725435,0.4838567783935955,0.01759633996128805,0.01759633996128805,0.01759633996128805,0.01759633996128805,0.4047158191096252
lifestyle,2023-03-02,10476,122,309,532,58,44,31,5408,1,1,1,1,18,2023-03-02,92,1.1645666284841543,2.949599083619702,5.078274150439099,0.5536464299350897,0.4200076365024819,0.29591447117220315,0.01849112426035503,0.01849112426035503,0.01849112426035503,0.01849112426035503,0.33284023668639057
lifestyle,2023-03-03,9296,84,222,355,82,53,48,4791,1,1,1,1,22,2023-03-03,93,0.9036144578313252,2.388123924268503,3.818846815834768,0.8820998278829604,0.5701376936316696,0.5163511187607573,0.02087246921310791,0.02087246921310791,0.02087246921310791,0.02087246921310791,0.459194322688374
lifestyle,2023-03-04,8431,104,227,414,75,41,30,4330,1,1,1,1,17,2023-03-04,94,1.2335428774759813,2.6924445498754594,4.910449531490927,0.8895741904874866,0.4863005574664927,0.35582967619499467,0.023094688221709007,0.023094688221709007,0.023094688221709007,0.023094688221709007,0.39260969976905313
