topic_group,date_utc,rows_total,body_removed_count,body_deleted_count,author_deleted_count,automod_author_count,stickied_count,bot_name_heuristic_count,date,days_from_event,body_removed_rate_pct,body_deleted_rate_pct,author_deleted_rate_pct,automod_author_rate_pct,stickied_rate_pct,bot_name_heuristic_rate_pct
influencer,2022-11-06,1177,67,31,110,61,12,1,2022-11-06,-24,5.692438402718777,2.6338147833474936,9.345794392523365,5.182667799490229,1.0195412064570943,0.08496176720475786
influencer,2022-11-07,1077,62,27,96,75,7,2,2022-11-07,-23,5.7567316620241415,2.5069637883008355,8.913649025069638,6.963788300835655,0.6499535747446611,0.18570102135561745
influencer,2022-11-08,1339,61,19,105,101,13,5,2022-11-08,-22,4.5556385362210605,1.4189693801344287,7.8416728902165795,7.542942494398805,0.9708737864077669,0.37341299477221807
influencer,2022-11-09,1171,47,36,102,86,17,3,2022-11-09,-21,4.013663535439795,3.0742954739538857,8.710503842869342,7.344150298889837,1.4517506404782237,0.25619128949615716
influencer,2022-11-10,1359,52,22,86,65,7,3,2022-11-10,-20,3.8263428991905815,1.6188373804267846,6.328182487122884,4.7829286239882265,0.515084621044886,0.22075055187637968
influencer,2022-11-11,1218,56,29,89,69,11,4,2022-11-11,-19,4.597701149425287,2.380952380952381,7.307060755336617,5.665024630541872,0.9031198686371099,0.3284072249589491
influencer,2022-11-12,1097,36,47,93,89,17,2,2022-11-12,-18,3.2816773017319965,4.284412032816773,8.477666362807659,8.113035551504103,1.5496809480401095,0.18231540565177756
influencer,2022-11-13,1242,34,32,77,95,15,2,2022-11-13,-17,2.737520128824477,2.576489533011272,6.199677938808374,7.648953301127214,1.2077294685990339,0.1610305958132045
influencer,2022-11-14,1130,51,22,96,76,10,3,2022-11-14,-16,4.513274336283186,1.9469026548672566,8.495575221238937,6.725663716814159,0.8849557522123894,0.2654867256637168
influencer,2022-11-15,867,27,18,77,68,16,2,2022-11-15,-15,3.1141868512110724,2.0761245674740483,8.881199538638986,7.8431372549019605,1.845444059976932,0.2306805074971165
influencer,2022-11-16,1075,47,14,68,85,15,3,2022-11-16,-14,4.372093023255814,1.302325581395349,6.325581395348837,7.906976744186046,1.3953488372093024,0.27906976744186046
influencer,2022-11-17,1234,65,23,117,76,7,1,2022-11-17,-13,5.26742301458671,1.8638573743922204,9.481361426256079,6.158833063209076,0.5672609400324149,0.08103727714748785
influencer,2022-11-18,1115,20,28,61,70,21,4,2022-11-18,-12,1.7937219730941705,2.5112107623318383,5.4708520179372195,6.278026905829597,1.883408071748879,0.35874439461883406
influencer,2022-11-19,970,37,31,76,68,10,1,2022-11-19,-11,3.814432989690722,3.1958762886597936,7.835051546391752,7.010309278350515,1.0309278350515463,0.10309278350515465
influencer,2022-11-20,936,71,20,123,88,24,4,2022-11-20,-10,7.585470085470085,2.1367521367521367,13.141025641025642,9.401709401709402,2.564102564102564,0.4273504273504274
influencer,2022-11-21,1234,57,37,129,104,19,1,2022-11-21,-9,4.6191247974068075,2.99837925445705,10.453808752025932,8.427876823338735,1.539708265802269,0.08103727714748785
influencer,2022-11-22,1276,42,42,106,67,21,4,2022-11-22,-8,3.2915360501567394,3.2915360501567394,8.307210031347962,5.2507836990595615,1.6457680250783697,0.3134796238244514
influencer,2022-11-23,1019,47,23,83,93,11,0,2022-11-23,-7,4.612365063788027,2.2571148184494603,8.145240431795878,9.126594700686947,1.0794896957801767,0.0
influencer,2022-11-24,929,55,28,98,55,8,0,2022-11-24,-6,5.920344456404736,3.013993541442411,10.54897739504844,5.920344456404736,0.8611410118406888,0.0
influencer,2022-11-25,958,48,15,77,68,11,2,2022-11-25,-5,5.010438413361169,1.5657620041753653,8.037578288100208,7.09812108559499,1.1482254697286012,0.20876826722338201
influencer,2022-11-26,1203,30,27,68,72,14,3,2022-11-26,-4,2.493765586034913,2.2443890274314215,5.652535328345802,5.985037406483791,1.1637572734829593,0.24937655860349126
influencer,2022-11-27,973,25,16,56,73,11,1,2022-11-27,-3,2.5693730729701953,1.644398766700925,5.755395683453238,7.50256937307297,1.1305241521068858,0.10277492291880781
influencer,2022-11-28,980,33,21,71,87,14,3,2022-11-28,-2,3.36734693877551,2.142857142857143,7.244897959183673,8.877551020408163,1.4285714285714286,0.30612244897959184
influencer,2022-11-29,1240,32,46,81,85,11,14,2022-11-29,-1,2.5806451612903225,3.7096774193548385,6.532258064516129,6.854838709677419,0.8870967741935484,1.129032258064516
influencer,2022-11-30,1035,48,30,85,85,15,9,2022-11-30,0,4.63768115942029,2.898550724637681,8.212560386473431,8.212560386473431,1.4492753623188406,0.8695652173913043
influencer,2022-12-01,1096,44,35,81,76,15,2,2022-12-01,1,4.014598540145985,3.1934306569343067,7.39051094890511,6.934306569343065,1.3686131386861315,0.18248175182481752
influencer,2022-12-02,1564,44,40,94,82,17,5,2022-12-02,2,2.813299232736573,2.557544757033248,6.010230179028133,5.242966751918159,1.0869565217391304,0.319693094629156
influencer,2022-12-03,1051,54,36,96,88,20,5,2022-12-03,3,5.1379638439581345,3.425309229305423,9.134157944814463,8.372978116079924,1.9029495718363463,0.47573739295908657
influencer,2022-12-04,1049,42,39,82,80,11,11,2022-12-04,4,4.003813155386082,3.7178265014299336,7.816968541468065,7.626310772163966,1.0486177311725453,1.0486177311725453
influencer,2022-12-05,1006,44,22,69,68,8,5,2022-12-05,5,4.3737574552683895,2.1868787276341948,6.858846918489066,6.759443339960239,0.7952286282306162,0.4970178926441352
influencer,2022-12-06,1001,43,29,86,77,12,10,2022-12-06,6,4.295704295704296,2.897102897102897,8.591408591408593,7.6923076923076925,1.1988011988011988,0.999000999000999
influencer,2022-12-07,1044,55,31,92,65,14,8,2022-12-07,7,5.268199233716475,2.9693486590038316,8.812260536398467,6.226053639846743,1.3409961685823755,0.7662835249042145
influencer,2022-12-08,1186,59,30,91,80,13,1,2022-12-08,8,4.974704890387859,2.5295109612141653,7.672849915682968,6.745362563237774,1.0961214165261384,0.08431703204047217
influencer,2022-12-09,1185,110,25,136,71,12,1,2022-12-09,9,9.282700421940929,2.109704641350211,11.476793248945148,5.9915611814346,1.0126582278481013,0.08438818565400844
influencer,2022-12-10,121,8,2,11,11,1,0,2022-12-10,10,6.6115702479338845,1.6528925619834711,9.090909090909092,9.090909090909092,0.8264462809917356,0.0
influencer,2023-01-01,31,1,1,2,0,0,0,2023-01-01,32,3.225806451612903,3.225806451612903,6.451612903225806,0.0,0.0,0.0
influencer,2023-02-01,7,0,0,0,1,0,0,2023-02-01,63,0.0,0.0,0.0,14.285714285714285,0.0,0.0
influencer,2023-03-01,4,0,0,0,0,0,0,2023-03-01,91,0.0,0.0,0.0,0.0,0.0,0.0
influencer,2023-04-01,4,0,0,0,0,0,0,2023-04-01,122,0.0,0.0,0.0,0.0,0.0,0.0
learning,2022-11-01,940,12,56,74,6,3,3,2022-11-01,-29,1.276595744680851,5.957446808510639,7.872340425531915,0.6382978723404255,0.3191489361702127,0.3191489361702127
learning,2022-11-02,1281,22,44,89,7,0,17,2022-11-02,-28,1.717408274785324,3.434816549570648,6.947697111631538,0.546448087431694,0.0,1.3270882123341141
learning,2022-11-03,1147,17,56,97,6,0,3,2022-11-03,-27,1.4821272885789014,4.882301656495205,8.456843940714908,0.5231037489102005,0.0,0.26155187445510025
learning,2022-11-04,1501,24,65,106,9,0,14,2022-11-04,-26,1.5989340439706863,4.330446369087275,7.061958694203864,0.5996002664890073,0.0,0.9327115256495668
learning,2022-11-05,1071,17,75,108,3,1,4,2022-11-05,-25,1.5873015873015872,7.002801120448179,10.084033613445378,0.2801120448179272,0.09337068160597572,0.3734827264239029
learning,2022-11-06,1641,19,86,121,5,4,14,2022-11-06,-24,1.157830591102986,5.2407068860450945,7.37355271176112,0.30469226081657524,0.2437538086532602,0.8531383302864107
learning,2022-11-07,1756,35,54,103,4,0,14,2022-11-07,-23,1.9931662870159454,3.0751708428246016,5.865603644646924,0.22779043280182232,0.0,0.7972665148063782
learning,2022-11-08,1359,14,65,96,3,0,15,2022-11-08,-22,1.030169242089772,4.7829286239882265,7.06401766004415,0.22075055187637968,0.0,1.1037527593818985
learning,2022-11-09,1262,19,53,83,2,0,8,2022-11-09,-21,1.5055467511885896,4.199683042789223,6.576862123613313,0.15847860538827258,0.0,0.6339144215530903
learning,2022-11-10,1635,29,51,106,4,1,12,2022-11-10,-20,1.7737003058103975,3.1192660550458715,6.483180428134556,0.24464831804281345,0.06116207951070336,0.7339449541284404
learning,2022-11-11,1126,8,43,63,4,1,4,2022-11-11,-19,0.7104795737122558,3.818827708703375,5.595026642984014,0.3552397868561279,0.08880994671403197,0.3552397868561279
learning,2022-11-12,1351,18,69,114,5,4,5,2022-11-12,-18,1.3323464100666174,5.107327905255366,8.43819393042191,0.3700962250185048,0.2960769800148038,0.3700962250185048
learning,2022-11-13,1187,10,51,92,3,5,3,2022-11-13,-17,0.8424599831508003,4.296545914069082,7.750631844987363,0.2527379949452401,0.42122999157540014,0.2527379949452401
learning,2022-11-14,1203,12,41,80,10,4,6,2022-11-14,-16,0.997506234413965,3.408146300914381,6.6500415627597675,0.8312551953449709,0.3325020781379884,0.4987531172069825
learning,2022-11-15,1438,17,51,94,6,4,10,2022-11-15,-15,1.1821974965229485,3.546592489568846,6.536856745479833,0.4172461752433936,0.27816411682892905,0.6954102920723227
learning,2022-11-16,1287,10,38,59,5,1,8,2022-11-16,-14,0.777000777000777,2.9526029526029527,4.584304584304584,0.3885003885003885,0.0777000777000777,0.6216006216006216
learning,2022-11-17,1200,10,43,65,2,2,4,2022-11-17,-13,0.8333333333333334,3.5833333333333335,5.416666666666667,0.16666666666666669,0.16666666666666669,0.33333333333333337
learning,2022-11-18,1026,15,37,70,3,5,9,2022-11-18,-12,1.461988304093567,3.6062378167641325,6.82261208576998,0.29239766081871343,0.4873294346978557,0.8771929824561403
learning,2022-11-19,1302,4,46,66,4,1,10,2022-11-19,-11,0.30721966205837176,3.5330261136712746,5.0691244239631335,0.30721966205837176,0.07680491551459294,0.7680491551459293
learning,2022-11-20,1102,10,55,79,4,1,3,2022-11-20,-10,0.9074410163339384,4.99092558983666,7.168784029038113,0.3629764065335753,0.09074410163339383,0.27223230490018147
learning,2022-11-21,1020,11,59,87,7,6,3,2022-11-21,-9,1.0784313725490196,5.784313725490196,8.529411764705882,0.6862745098039216,0.5882352941176471,0.29411764705882354
learning,2022-11-22,1184,17,41,73,6,0,1,2022-11-22,-8,1.435810810810811,3.4628378378378377,6.16554054054054,0.5067567567567568,0.0,0.08445945945945946
learning,2022-11-23,1201,13,48,80,10,2,3,2022-11-23,-7,1.0824313072439635,3.996669442131557,6.661115736885928,0.832639467110741,0.16652789342214822,0.2497918401332223
learning,2022-11-24,1003,8,32,44,9,6,3,2022-11-24,-6,0.7976071784646062,3.1904287138584246,4.3868394815553335,0.897308075772682,0.5982053838484547,0.29910269192422734
learning,2022-11-25,1203,9,38,59,7,0,3,2022-11-25,-5,0.7481296758104738,3.158769742310889,4.904405652535329,0.5818786367414797,0.0,0.24937655860349126
learning,2022-11-26,996,6,31,37,6,1,2,2022-11-26,-4,0.6024096385542169,3.1124497991967868,3.7148594377510036,0.6024096385542169,0.1004016064257028,0.2008032128514056
learning,2022-11-27,1020,8,25,42,3,0,0,2022-11-27,-3,0.7843137254901961,2.450980392156863,4.117647058823529,0.29411764705882354,0.0,0.0
learning,2022-11-28,1376,30,39,76,8,2,2,2022-11-28,-2,2.1802325581395348,2.8343023255813953,5.523255813953488,0.5813953488372093,0.14534883720930233,0.14534883720930233
learning,2022-11-29,2071,24,70,116,7,0,4,2022-11-29,-1,1.158860453887011,3.380009657170449,5.6011588604538876,0.3380009657170449,0.0,0.1931434089811685
learning,2022-11-30,1334,16,39,64,17,1,3,2022-11-30,0,1.199400299850075,2.923538230884558,4.7976011994003,1.2743628185907045,0.07496251874062969,0.22488755622188905
learning,2022-12-01,969,4,25,35,5,2,6,2022-12-01,1,0.41279669762641896,2.5799793601651184,3.611971104231166,0.5159958720330238,0.20639834881320948,0.6191950464396285
learning,2022-12-02,1104,10,40,78,7,2,6,2022-12-02,2,0.9057971014492754,3.6231884057971016,7.065217391304348,0.6340579710144928,0.18115942028985507,0.5434782608695652
learning,2022-12-03,999,15,34,68,8,6,19,2022-12-03,3,1.5015015015015014,3.4034034034034035,6.806806806806807,0.8008008008008007,0.6006006006006006,1.9019019019019021
learning,2022-12-04,920,11,40,69,5,6,2,2022-12-04,4,1.1956521739130435,4.3478260869565215,7.5,0.5434782608695652,0.6521739130434783,0.21739130434782608
learning,2022-12-05,1237,13,38,60,10,7,16,2022-12-05,5,1.0509296685529508,3.0719482619240095,4.8504446240905414,0.8084074373484237,0.5658852061438965,1.2934518997574778
learning,2022-12-06,1056,20,42,76,5,0,9,2022-12-06,6,1.893939393939394,3.977272727272727,7.196969696969697,0.4734848484848485,0.0,0.8522727272727272
learning,2022-12-07,1124,10,40,61,10,0,1,2022-12-07,7,0.8896797153024912,3.558718861209965,5.427046263345195,0.8896797153024912,0.0,0.0889679715302491
learning,2022-12-08,1128,15,48,82,2,2,6,2022-12-08,8,1.3297872340425532,4.25531914893617,7.2695035460992905,0.1773049645390071,0.1773049645390071,0.5319148936170213
learning,2022-12-09,986,9,33,57,6,4,5,2022-12-09,9,0.9127789046653144,3.3468559837728193,5.780933062880324,0.6085192697768762,0.4056795131845842,0.5070993914807302
learning,2022-12-10,78,1,5,9,3,0,2,2022-12-10,10,1.282051282051282,6.41025641025641,11.538461538461538,3.8461538461538463,0.0,2.564102564102564
learning,2023-01-01,20,0,0,0,0,0,0,2023-01-01,32,0.0,0.0,0.0,0.0,0.0,0.0
learning,2023-02-01,20,0,1,1,0,0,0,2023-02-01,63,0.0,5.0,5.0,0.0,0.0,0.0
learning,2023-03-01,2,0,0,0,1,0,0,2023-03-01,91,0.0,0.0,0.0,50.0,0.0,0.0
learning,2023-04-01,6,0,0,1,0,0,0,2023-04-01,122,0.0,0.0,16.666666666666664,0.0,0.0,0.0
life_advice,2022-11-01,6815,145,357,668,11,62,87,2022-11-01,-29,2.127659574468085,5.238444607483492,9.801907556859868,0.16140865737344093,0.9097578870139398,1.276595744680851
life_advice,2022-11-02,6657,127,407,692,13,63,93,2022-11-02,-28,1.907766261078564,6.113865104401382,10.395072855640679,0.19528316058284514,0.9463722397476341,1.3970256872465074
life_advice,2022-11-03,6381,124,318,549,6,32,93,2022-11-03,-27,1.943269080081492,4.983544898918665,8.603667136812412,0.09402914903620122,0.5014887948597399,1.457451810061119
life_advice,2022-11-04,6419,176,357,683,7,52,101,2022-11-04,-26,2.741860102819754,5.561613958560523,10.640286649010749,0.10905125408942204,0.8100950303785637,1.5734538090045178
life_advice,2022-11-05,6004,155,329,608,8,19,95,2022-11-05,-25,2.5816122584943373,5.479680213191205,10.126582278481013,0.13324450366422386,0.31645569620253167,1.5822784810126582
life_advice,2022-11-06,6481,169,270,511,8,42,126,2022-11-06,-24,2.6076222805122664,4.16602376176516,7.884585712081468,0.12343774108933805,0.6480481407190248,1.9441444221570747
life_advice,2022-11-07,5581,142,211,541,7,50,85,2022-11-07,-23,2.544346891238129,3.7806844651496148,9.693603296900196,0.1254255509765275,0.8958967926894821,1.5230245475721196
life_advice,2022-11-08,6859,192,276,627,7,43,106,2022-11-08,-22,2.799241871993002,4.02391019098994,9.141274238227147,0.10205569324974485,0.6269135442484327,1.5454147834961365
life_advice,2022-11-09,6045,129,299,607,9,70,101,2022-11-09,-21,2.133995037220844,4.946236559139785,10.041356492969395,0.1488833746898263,1.1579818031430935,1.6708023159636063
life_advice,2022-11-10,6214,160,353,659,6,32,95,2022-11-10,-20,2.5748310267138717,5.68072095268748,10.60508529127776,0.0965561635017702,0.5149662053427744,1.5288059221113615
life_advice,2022-11-11,6452,128,333,572,9,67,126,2022-11-11,-19,1.9838809671419715,5.161190328580285,8.865468071915684,0.13949163050216987,1.0384376937383757,1.9528828270303782
life_advice,2022-11-12,6000,122,302,533,3,40,101,2022-11-12,-18,2.033333333333333,5.033333333333333,8.883333333333333,0.05,0.6666666666666667,1.6833333333333331
life_advice,2022-11-13,6223,134,348,563,5,56,127,2022-11-13,-17,2.153302265788205,5.592158123091756,9.04708340028925,0.08034709946970914,0.8998875140607425,2.0408163265306123
life_advice,2022-11-14,6208,101,290,628,9,42,75,2022-11-14,-16,1.6269329896907219,4.671391752577319,10.1159793814433,0.14497422680412372,0.6765463917525774,1.208118556701031
